time: 49306080
x[0]: = -25 , y[0]: = 218 , z[0]: = 64  , avg[0]: = 228.571652
x[1]: = -25 , y[1]: = 231 , z[1]: = 59  , avg[1]: = 239.722757
x[2]: = -30 , y[2]: = 228 , z[2]: = 58  , avg[2]: = 237.166608
x[3]: = -25 , y[3]: = 227 , z[3]: = 63  , avg[3]: = 236.902934
x[4]: = -29 , y[4]: = 228 , z[4]: = 62  , avg[4]: = 238.052515
x[5]: = -33 , y[5]: = 230 , z[5]: = 61  , avg[5]: = 240.229057
x[6]: = -33 , y[6]: = 229 , z[6]: = 60  , avg[6]: = 239.018828
x[7]: = -34 , y[7]: = 231 , z[7]: = 58  , avg[7]: = 240.584704
x[8]: = -38 , y[8]: = 232 , z[8]: = 60  , avg[8]: = 242.627286
x[9]: = -34 , y[9]: = 229 , z[9]: = 58  , avg[9]: = 238.665037
time: 49319192
x[0]: = -34 , y[0]: = 234 , z[0]: = 60  , avg[0]: = 243.950815
x[1]: = -37 , y[1]: = 230 , z[1]: = 59  , avg[1]: = 240.312297
x[2]: = -36 , y[2]: = 229 , z[2]: = 62  , avg[2]: = 239.960413
x[3]: = -39 , y[3]: = 231 , z[3]: = 61  , avg[3]: = 242.080565
x[4]: = -36 , y[4]: = 230 , z[4]: = 61  , avg[4]: = 240.659511
x[5]: = -37 , y[5]: = 229 , z[5]: = 63  , avg[5]: = 240.372627
x[6]: = -35 , y[6]: = 230 , z[6]: = 64  , avg[6]: = 241.290282
x[7]: = -34 , y[7]: = 228 , z[7]: = 62  , avg[7]: = 238.713217
x[8]: = -38 , y[8]: = 229 , z[8]: = 61  , avg[8]: = 240.012500
x[9]: = -37 , y[9]: = 231 , z[9]: = 61  , avg[9]: = 241.766416
time: 49319592
x[0]: = -39 , y[0]: = 231 , z[0]: = 59  , avg[0]: = 241.584354
x[1]: = -38 , y[1]: = 230 , z[1]: = 61  , avg[1]: = 240.966803
x[2]: = -40 , y[2]: = 230 , z[2]: = 61  , avg[2]: = 241.290282
x[3]: = -40 , y[3]: = 230 , z[3]: = 59  , avg[3]: = 240.792442
x[4]: = -40 , y[4]: = 232 , z[4]: = 58  , avg[4]: = 242.462368
x[5]: = -41 , y[5]: = 229 , z[5]: = 58  , avg[5]: = 239.762382
x[6]: = -40 , y[6]: = 234 , z[6]: = 53  , avg[6]: = 243.238566
x[7]: = -37 , y[7]: = 240 , z[7]: = 50  , avg[7]: = 247.929425
x[8]: = -27 , y[8]: = 262 , z[8]: = 39  , avg[8]: = 266.259272
x[9]: = -90 , y[9]: = 292 , z[9]: = 152 , avg[9]: = 341.274083
time: 49320016
x[0]: = -84 , y[0]: = 202 , z[0]: = 250 , avg[0]: = 332.204756
x[1]: = -25 , y[1]: = 284 , z[1]: = 97  , avg[1]: = 301.147804
x[2]: = -8  , y[2]: = 254 , z[2]: = 149 , avg[2]: = 294.586150
x[3]: = -14 , y[3]: = 251 , z[3]: = 92  , avg[3]: = 267.695723
x[4]: = -16 , y[4]: = 242 , z[4]: = 51  , avg[4]: = 247.832605
x[5]: = -23 , y[5]: = 229 , z[5]: = 44  , avg[5]: = 234.320294
x[6]: = -42 , y[6]: = 224 , z[6]: = 44  , avg[6]: = 232.112042
x[7]: = -56 , y[7]: = 239 , z[7]: = 61  , avg[7]: = 252.938728
x[8]: = -60 , y[8]: = 221 , z[8]: = 71  , avg[8]: = 239.754041
x[9]: = -56 , y[9]: = 202 , z[9]: = 57  , avg[9]: = 217.230293
time: 49320416
x[0]: = -32 , y[0]: = 137 , z[0]: = 7   , avg[0]: = 140.861634
x[1]: = -12 , y[1]: = 85  , z[1]: = -6  , avg[1]: = 86.052310
x[2]: = -5  , y[2]: = 67  , z[2]: = -10 , avg[2]: = 67.926431
x[3]: = -5  , y[3]: = 82  , z[3]: = 1   , avg[3]: = 82.158384
x[4]: = -6  , y[4]: = 108 , z[4]: = 27  , avg[4]: = 111.485425
x[5]: = -6  , y[5]: = 137 , z[5]: = 44  , avg[5]: = 144.017360
x[6]: = -11 , y[6]: = 174 , z[6]: = 63  , avg[6]: = 185.380689
x[7]: = -14 , y[7]: = 203 , z[7]: = 92  , avg[7]: = 223.313681
x[8]: = -37 , y[8]: = 233 , z[8]: = 93  , avg[8]: = 253.588249
x[9]: = -30 , y[9]: = 263 , z[9]: = 96  , avg[9]: = 281.575922
time: 49320816
x[0]: = -34 , y[0]: = 282 , z[0]: = 106 , avg[0]: = 303.176516
x[1]: = -34 , y[1]: = 270 , z[1]: = 103 , avg[1]: = 290.972507
x[2]: = -33 , y[2]: = 250 , z[2]: = 90  , avg[2]: = 267.748016
x[3]: = -72 , y[3]: = 250 , z[3]: = 126 , avg[3]: = 289.067466
x[4]: = -123, y[4]: = 231 , z[4]: = -28 , avg[4]: = 263.199544
x[5]: = -47 , y[5]: = 195 , z[5]: = 96  , avg[5]: = 222.373560
x[6]: = -56 , y[6]: = 224 , z[6]: = 52  , avg[6]: = 236.676995
x[7]: = -39 , y[7]: = 219 , z[7]: = 74  , avg[7]: = 234.431227
x[8]: = -38 , y[8]: = 226 , z[8]: = 57  , avg[8]: = 236.154610
x[9]: = -33 , y[9]: = 224 , z[9]: = 66  , avg[9]: = 235.841048
time: 49321240
x[0]: = -38 , y[0]: = 227 , z[0]: = 65  , avg[0]: = 239.161034
x[1]: = -36 , y[1]: = 229 , z[1]: = 62  , avg[1]: = 239.960413
x[2]: = -36 , y[2]: = 229 , z[2]: = 66  , avg[2]: = 241.024895
x[3]: = -35 , y[3]: = 230 , z[3]: = 63  , avg[3]: = 241.026969
x[4]: = -38 , y[4]: = 231 , z[4]: = 62  , avg[4]: = 242.175556
x[5]: = -41 , y[5]: = 231 , z[5]: = 64  , avg[5]: = 243.183059
x[6]: = -41 , y[6]: = 233 , z[6]: = 64  , avg[6]: = 245.083659
x[7]: = -39 , y[7]: = 229 , z[7]: = 67  , avg[7]: = 241.766416
x[8]: = -32 , y[8]: = 227 , z[8]: = 71  , avg[8]: = 239.987500
x[9]: = -28 , y[9]: = 226 , z[9]: = 73  , avg[9]: = 239.142217
time: 49321640
x[0]: = -29 , y[0]: = 224 , z[0]: = 74  , avg[0]: = 237.682561
x[1]: = -32 , y[1]: = 228 , z[1]: = 70  , avg[1]: = 240.640811
x[2]: = -36 , y[2]: = 230 , z[2]: = 65  , avg[2]: = 241.704365
x[3]: = -37 , y[3]: = 231 , z[3]: = 64  , avg[3]: = 242.540718
x[4]: = -36 , y[4]: = 231 , z[4]: = 62  , avg[4]: = 241.869800
x[5]: = -39 , y[5]: = 232 , z[5]: = 62  , avg[5]: = 243.287895
x[6]: = -39 , y[6]: = 230 , z[6]: = 62  , avg[6]: = 241.381441
x[7]: = -39 , y[7]: = 234 , z[7]: = 59  , avg[7]: = 244.454495
x[8]: = -41 , y[8]: = 234 , z[8]: = 62  , avg[8]: = 245.521893
x[9]: = -41 , y[9]: = 232 , z[9]: = 62  , avg[9]: = 243.616502
time: 49322064
x[0]: = -39 , y[0]: = 233 , z[0]: = 62  , avg[0]: = 244.241684
x[1]: = -37 , y[1]: = 231 , z[1]: = 62  , avg[1]: = 242.020660
x[2]: = -42 , y[2]: = 235 , z[2]: = 64  , avg[2]: = 247.153798
x[3]: = -63 , y[3]: = 248 , z[3]: = 61  , avg[3]: = 263.047524
x[4]: = -53 , y[4]: = 265 , z[4]: = 114 , avg[4]: = 293.308711
x[5]: = -39 , y[5]: = 289 , z[5]: = 117 , avg[5]: = 314.214895
x[6]: = -37 , y[6]: = 310 , z[6]: = 114 , avg[6]: = 332.362754
x[7]: = -33 , y[7]: = 313 , z[7]: = 101 , avg[7]: = 330.543492
x[8]: = -33 , y[8]: = 312 , z[8]: = 82  , avg[8]: = 324.279201
x[9]: = -36 , y[9]: = 305 , z[9]: = 78  , avg[9]: = 316.867480
time: 49322464
x[0]: = -34 , y[0]: = 281 , z[0]: = 64  , avg[0]: = 290.194762
x[1]: = -30 , y[1]: = 251 , z[1]: = 67  , avg[1]: = 261.514818
x[2]: = -27 , y[2]: = 134 , z[2]: = 49  , avg[2]: = 145.210192
x[3]: = -11 , y[3]: = 87  , z[3]: = 36  , avg[3]: = 94.794515
x[4]: = -3  , y[4]: = 40  , z[4]: = -2  , avg[4]: = 40.162171
x[5]: = -3  , y[5]: = 25  , z[5]: = -14 , avg[5]: = 28.809721
x[6]: = -4  , y[6]: = 54  , z[6]: = -7  , avg[6]: = 54.598535
x[7]: = 0   , y[7]: = 99  , z[7]: = 9   , avg[7]: = 99.408249
x[8]: = 3   , y[8]: = 152 , z[8]: = 29  , avg[8]: = 154.770798
x[9]: = -1  , y[9]: = 200 , z[9]: = 33  , avg[9]: = 202.706685
time: 49322864
x[0]: = -11 , y[0]: = 247 , z[0]: = 49  , avg[0]: = 252.053566
x[1]: = -45 , y[1]: = 248 , z[1]: = 54  , avg[1]: = 257.769277
x[2]: = -29 , y[2]: = 252 , z[2]: = 70  , avg[2]: = 263.144447
x[3]: = -11 , y[3]: = 259 , z[3]: = 79  , avg[3]: = 271.003690
x[4]: = -15 , y[4]: = 261 , z[4]: = 70  , avg[4]: = 270.639982
x[5]: = -19 , y[5]: = 255 , z[5]: = 67  , avg[5]: = 264.338798
x[6]: = -189, y[6]: = -22 , z[6]: = 53  , avg[6]: = 197.519619
x[7]: = -104, y[7]: = 111 , z[7]: = -71 , avg[7]: = 167.863039
x[8]: = -35 , y[8]: = 171 , z[8]: = 62  , avg[8]: = 185.229587
x[9]: = -57 , y[9]: = 222 , z[9]: = 26  , avg[9]: = 230.670761
time: 49323288
x[0]: = -32 , y[0]: = 214 , z[0]: = 71  , avg[0]: = 227.730103
x[1]: = -27 , y[1]: = 223 , z[1]: = 57  , avg[1]: = 231.747708
x[2]: = -37 , y[2]: = 229 , z[2]: = 63  , avg[2]: = 240.372627
x[3]: = -41 , y[3]: = 232 , z[3]: = 60  , avg[3]: = 243.115199
x[4]: = -38 , y[4]: = 231 , z[4]: = 65  , avg[4]: = 242.960902
x[5]: = -36 , y[5]: = 229 , z[5]: = 66  , avg[5]: = 241.024895
x[6]: = -35 , y[6]: = 231 , z[6]: = 64  , avg[6]: = 242.243679
x[7]: = -37 , y[7]: = 231 , z[7]: = 64  , avg[7]: = 242.540718
x[8]: = -37 , y[8]: = 228 , z[8]: = 64  , avg[8]: = 239.685210
x[9]: = -36 , y[9]: = 231 , z[9]: = 64  , avg[9]: = 242.390181
time: 49323688
x[0]: = -37 , y[0]: = 231 , z[0]: = 62  , avg[0]: = 242.020660
x[1]: = -36 , y[1]: = 231 , z[1]: = 61  , avg[1]: = 241.615397
x[2]: = -33 , y[2]: = 230 , z[2]: = 67  , avg[2]: = 241.822249
x[3]: = -32 , y[3]: = 226 , z[3]: = 70  , avg[3]: = 238.746728
x[4]: = -32 , y[4]: = 224 , z[4]: = 69  , avg[4]: = 236.560774
x[5]: = -35 , y[5]: = 226 , z[5]: = 68  , avg[5]: = 238.589606
x[6]: = -34 , y[6]: = 228 , z[6]: = 67  , avg[6]: = 240.060409
x[7]: = -36 , y[7]: = 228 , z[7]: = 65  , avg[7]: = 239.802002
x[8]: = -36 , y[8]: = 229 , z[8]: = 66  , avg[8]: = 241.024895
x[9]: = -37 , y[9]: = 231 , z[9]: = 63  , avg[9]: = 242.278765
time: 49324112
x[0]: = -36 , y[0]: = 231 , z[0]: = 64  , avg[0]: = 242.390181
x[1]: = -37 , y[1]: = 230 , z[1]: = 66  , avg[1]: = 242.126000
x[2]: = -39 , y[2]: = 229 , z[2]: = 66  , avg[2]: = 241.491201
x[3]: = -40 , y[3]: = 228 , z[3]: = 68  , avg[3]: = 241.263342
x[4]: = -38 , y[4]: = 229 , z[4]: = 67  , avg[4]: = 241.607119
x[5]: = -39 , y[5]: = 231 , z[5]: = 64  , avg[5]: = 242.853866
x[6]: = -39 , y[6]: = 233 , z[6]: = 61  , avg[6]: = 243.989754
x[7]: = -44 , y[7]: = 245 , z[7]: = 53  , avg[7]: = 254.499509
x[8]: = -39 , y[8]: = 275 , z[8]: = 101 , avg[8]: = 295.545259
x[9]: = -46 , y[9]: = 267 , z[9]: = 139 , avg[9]: = 304.509442
time: 49324512
x[0]: = -45 , y[0]: = 283 , z[0]: = 146 , avg[0]: = 321.605348
x[1]: = -48 , y[1]: = 290 , z[1]: = 118 , avg[1]: = 316.745955
x[2]: = -42 , y[2]: = 287 , z[2]: = 107 , avg[2]: = 309.163387
x[3]: = -38 , y[3]: = 277 , z[3]: = 95  , avg[3]: = 295.293075
x[4]: = -33 , y[4]: = 264 , z[4]: = 82  , avg[4]: = 278.404382
x[5]: = -33 , y[5]: = 254 , z[5]: = 74  , avg[5]: = 266.610202
x[6]: = -36 , y[6]: = 231 , z[6]: = 79  , avg[6]: = 246.775201
x[7]: = -38 , y[7]: = 170 , z[7]: = 17  , avg[7]: = 175.022856
x[8]: = -24 , y[8]: = 110 , z[8]: = 10  , avg[8]: = 113.030969
x[9]: = -12 , y[9]: = 60  , z[9]: = -11 , avg[9]: = 62.169124
time: 49324912
x[0]: = -11 , y[0]: = 53  , z[0]: = -11 , avg[0]: = 55.235858
x[1]: = -16 , y[1]: = 88  , z[1]: = 16  , avg[1]: = 90.862534
x[2]: = -14 , y[2]: = 117 , z[2]: = 32  , avg[2]: = 122.102416
x[3]: = -11 , y[3]: = 160 , z[3]: = 54  , avg[3]: = 169.224703
x[4]: = -30 , y[4]: = 170 , z[4]: = 37  , avg[4]: = 176.547444
x[5]: = -32 , y[5]: = 217 , z[5]: = 65  , avg[5]: = 228.774999
x[6]: = -28 , y[6]: = 249 , z[6]: = 86  , avg[6]: = 264.916968
x[7]: = -28 , y[7]: = 258 , z[7]: = 94  , avg[7]: = 276.014492
x[8]: = -32 , y[8]: = 244 , z[8]: = 86  , avg[8]: = 260.683716
x[9]: = 15  , y[9]: = 595 , z[9]: = 289 , avg[9]: = 661.642653
time: 49325336
x[0]: = 13  , y[0]: = 434 , z[0]: = 56  , avg[0]: = 437.791046
x[1]: = 6   , y[1]: = 302 , z[1]: = 130 , avg[1]: = 328.846469
x[2]: = -20 , y[2]: = 352 , z[2]: = 84  , avg[2]: = 362.436201
x[3]: = -32 , y[3]: = 289 , z[3]: = 73  , avg[3]: = 299.789926
x[4]: = -30 , y[4]: = 261 , z[4]: = 72  , avg[4]: = 272.405947
x[5]: = -36 , y[5]: = 246 , z[5]: = 71  , avg[5]: = 258.559471
x[6]: = -39 , y[6]: = 235 , z[6]: = 69  , avg[6]: = 248.006048
x[7]: = -37 , y[7]: = 233 , z[7]: = 70  , avg[7]: = 246.085351
x[8]: = -38 , y[8]: = 230 , z[8]: = 69  , avg[8]: = 243.115199
x[9]: = -40 , y[9]: = 231 , z[9]: = 68  , avg[9]: = 244.100389
time: 49325736
x[0]: = -40 , y[0]: = 231 , z[0]: = 66  , avg[0]: = 243.550816
x[1]: = -41 , y[1]: = 232 , z[1]: = 64  , avg[1]: = 244.133160
x[2]: = -40 , y[2]: = 232 , z[2]: = 65  , avg[2]: = 244.231448
x[3]: = -39 , y[3]: = 230 , z[3]: = 66  , avg[3]: = 242.439683
x[4]: = -40 , y[4]: = 229 , z[4]: = 67  , avg[4]: = 241.929742
x[5]: = -40 , y[5]: = 228 , z[5]: = 65  , avg[5]: = 240.435022
x[6]: = -40 , y[6]: = 228 , z[6]: = 68  , avg[6]: = 241.263342
x[7]: = -40 , y[7]: = 227 , z[7]: = 71  , avg[7]: = 241.184577
x[8]: = -37 , y[8]: = 226 , z[8]: = 74  , avg[8]: = 240.667821
x[9]: = -35 , y[9]: = 227 , z[9]: = 72  , avg[9]: = 240.703137
time: 49326160
x[0]: = -36 , y[0]: = 228 , z[0]: = 70  , avg[0]: = 241.205307
x[1]: = -38 , y[1]: = 225 , z[1]: = 70  , avg[1]: = 238.681797
x[2]: = -40 , y[2]: = 225 , z[2]: = 70  , avg[2]: = 239.008368
x[3]: = -42 , y[3]: = 228 , z[3]: = 67  , avg[3]: = 241.323434
x[4]: = -40 , y[4]: = 227 , z[4]: = 67  , avg[4]: = 240.037497
x[5]: = -39 , y[5]: = 229 , z[5]: = 68  , avg[5]: = 242.045450
x[6]: = -37 , y[6]: = 230 , z[6]: = 66  , avg[6]: = 242.126000
x[7]: = -39 , y[7]: = 226 , z[7]: = 68  , avg[7]: = 239.209114
x[8]: = -40 , y[8]: = 227 , z[8]: = 66  , avg[8]: = 239.760297
x[9]: = -40 , y[9]: = 230 , z[9]: = 64  , avg[9]: = 242.066107
time: 49326560
x[0]: = -41 , y[0]: = 230 , z[0]: = 65  , avg[0]: = 242.499485
x[1]: = -41 , y[1]: = 230 , z[1]: = 63  , avg[1]: = 241.971073
x[2]: = -40 , y[2]: = 227 , z[2]: = 64  , avg[2]: = 239.217474
x[3]: = -41 , y[3]: = 226 , z[3]: = 65  , avg[3]: = 238.709028
x[4]: = -42 , y[4]: = 226 , z[4]: = 69  , avg[4]: = 240.002083
x[5]: = -43 , y[5]: = 230 , z[5]: = 66  , avg[5]: = 243.115199
x[6]: = -42 , y[6]: = 227 , z[6]: = 67  , avg[6]: = 240.378868
x[7]: = -40 , y[7]: = 227 , z[7]: = 68  , avg[7]: = 240.318539
x[8]: = -41 , y[8]: = 230 , z[8]: = 67  , avg[8]: = 243.043206
x[9]: = -41 , y[9]: = 231 , z[9]: = 67  , avg[9]: = 243.989754
